NO_OF_FRAMES	2000
NO_OF_CAMERAS	10
NO_OF_MARKERS	16
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2026-01-19, 10:24:53.089	2063941.29639670
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001	New 0002	New 0003	New 0004	New 0005	New 0006	New 0007	New 0008	New 0009	New 0010	New 0011	New 0012	New 0013	New 0014	New 0015
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	New 0000 X	New 0000 Y	New 0000 Z	New 0001 X	New 0001 Y	New 0001 Z	New 0002 X	New 0002 Y	New 0002 Z	New 0003 X	New 0003 Y	New 0003 Z	New 0004 X	New 0004 Y	New 0004 Z	New 0005 X	New 0005 Y	New 0005 Z	New 0006 X	New 0006 Y	New 0006 Z	New 0007 X	New 0007 Y	New 0007 Z	New 0008 X	New 0008 Y	New 0008 Z	New 0009 X	New 0009 Y	New 0009 Z	New 0010 X	New 0010 Y	New 0010 Z	New 0011 X	New 0011 Y	New 0011 Z	New 0012 X	New 0012 Y	New 0012 Z	New 0013 X	New 0013 Y	New 0013 Z	New 0014 X	New 0014 Y	New 0014 Z	New 0015 X	New 0015 Y	New 0015 Z	
1690	16.89000	175.391	-12.169	1037.079	828.888	236.003	23.379	784.945	226.778	517.186	909.048	168.922	60.269	909.210	-209.799	59.408	871.340	52.050	1256.670	637.698	133.586	81.192	322.041	-195.463	546.071	242.968	123.866	1082.012	257.102	-129.781	1082.794	643.211	-157.355	80.698	823.105	-274.107	25.724	697.801	-217.109	93.906	697.037	187.042	95.881	786.292	-246.291	517.597	292.072	197.694	556.982
1691	16.90000	175.989	-12.259	1037.295	828.908	236.029	23.406	785.024	226.604	517.191	909.047	168.910	60.254	909.209	-209.779	59.391	872.119	51.733	1256.233	637.680	133.612	81.210	322.057	-195.522	546.099	243.576	123.752	1082.157	257.744	-129.899	1082.833	643.190	-157.346	80.698	823.097	-274.100	25.774	697.814	-217.042	93.849	697.017	187.028	95.890	786.295	-246.259	517.635	292.142	197.607	557.011
1692	16.91000	176.580	-12.385	1037.507	828.894	236.018	23.418	785.125	226.368	517.171	909.029	168.903	60.265	909.223	-209.807	59.370	872.922	51.405	1255.826	637.691	133.598	81.188	322.077	-195.545	546.104	244.185	123.609	1082.343	258.379	-129.975	1082.892	643.208	-157.363	80.708	823.091	-274.116	25.714	697.818	-217.017	93.833	697.019	187.013	95.892	786.212	-245.300	516.757	292.268	197.792	557.213
1693	16.92000	177.216	-12.415	1037.744	828.896	236.005	23.398	785.222	226.177	517.197	909.039	168.905	60.299	909.226	-209.769	59.370	873.716	51.086	1255.447	637.678	133.554	81.177	322.097	-195.589	546.136	244.865	123.479	1082.505	259.053	-130.100	1082.952	643.210	-157.356	80.699	823.070	-274.091	25.724	697.800	-217.143	93.955	697.029	186.987	95.914	786.333	-246.166	517.599	292.392	197.770	557.325
1694	16.93000	177.898	-12.507	1037.947	828.884	236.000	23.403	785.327	225.979	517.229	909.041	168.904	60.324	909.228	-209.815	59.349	874.525	50.734	1255.145	637.668	133.561	81.170	322.121	-195.611	546.170	245.589	123.366	1082.694	259.808	-130.202	1083.048	643.217	-157.348	80.687	823.107	-274.081	25.717	697.795	-217.049	93.859	697.010	186.967	95.922	786.350	-246.246	517.645	292.526	197.854	557.517
1695	16.94000	178.619	-12.632	1038.112	828.894	236.030	23.423	785.455	225.715	517.232	909.035	168.907	60.325	909.245	-209.788	59.348	875.399	50.396	1254.904	637.694	133.577	81.157	322.167	-195.646	546.219	246.328	123.259	1082.885	260.573	-130.309	1083.134	643.232	-157.360	80.707	823.105	-274.092	25.742	697.834	-217.028	93.889	697.028	186.939	95.917	786.412	-246.244	517.629	292.659	197.830	557.683
1696	16.95000	179.380	-12.744	1038.381	828.887	236.011	23.421	785.582	225.508	517.303	909.021	168.889	60.330	909.232	-209.837	59.359	876.266	50.078	1254.676	637.667	133.568	81.202	322.235	-195.739	546.313	247.093	123.156	1083.080	261.403	-130.406	1083.279	643.200	-157.358	80.699	823.091	-274.178	25.848	697.822	-217.093	93.959	697.012	186.924	95.967	786.441	-246.233	517.555	292.840	197.803	557.861
1697	16.96000	180.168	-12.814	1038.577	828.887	235.978	23.417	785.689	225.319	517.319	909.040	168.877	60.316	909.253	-209.836	59.365	877.150	49.748	1254.467	637.689	133.543	81.197	322.341	-195.783	546.345	247.913	123.039	1083.257	262.275	-130.473	1083.386	643.210	-157.353	80.701	823.102	-274.110	25.730	697.808	-217.068	93.896	697.017	186.871	95.940	786.495	-246.319	517.586	292.987	197.768	558.049
1698	16.97000	181.038	-12.884	1038.797	828.897	235.997	23.444	785.849	225.124	517.346	909.040	168.861	60.289	909.229	-209.846	59.337	878.036	49.457	1254.241	637.691	133.519	81.233	322.469	-195.832	546.327	248.774	122.936	1083.465	263.197	-130.584	1083.472	643.207	-157.356	80.713	823.084	-274.117	25.752	697.820	-217.050	93.890	697.052	186.824	95.981	786.546	-246.294	517.571	293.121	197.741	558.220
1699	16.98000	181.965	-13.010	1039.043	828.896	235.994	23.420	785.990	224.891	517.361	909.044	168.844	60.244	909.226	-209.810	59.369	879.022	49.157	1254.094	637.702	133.533	81.259	322.584	-195.926	546.313	249.668	122.829	1083.615	264.158	-130.678	1083.574	643.212	-157.360	80.706	823.078	-274.136	25.782	697.831	-217.057	93.870	697.090	186.774	96.010	786.616	-246.374	517.484	293.251	197.654	558.326
1700	16.99000	182.933	-13.114	1039.259	828.896	236.000	23.436	786.152	224.757	517.446	909.065	168.837	60.225	909.210	-209.792	59.373	879.999	48.881	1253.867	637.709	133.522	81.307	322.682	-196.050	546.292	250.638	122.725	1083.759	265.186	-130.758	1083.678	643.198	-157.340	80.699	823.105	-274.130	25.777	697.835	-217.113	93.934	697.103	186.733	96.044	786.679	-246.420	517.520	293.427	197.602	558.442
1701	17.00000	183.981	-13.179	1039.416	828.888	235.988	23.443	786.237	224.613	517.545	909.055	168.820	60.198	909.218	-209.807	59.384	881.115	48.579	1253.709	637.718	133.510	81.337	322.739	-196.195	546.295	251.662	122.652	1083.876	266.241	-130.805	1083.740	643.195	-157.363	80.722	823.103	-274.087	25.764	697.840	-217.123	93.993	697.119	186.750	96.132	786.746	-246.388	517.504	293.578	197.553	558.520
1702	17.01000	185.056	-13.155	1039.605	828.899	235.999	23.430	786.281	224.518	517.652	909.072	168.827	60.208	909.229	-209.788	59.421	882.218	48.311	1253.473	637.721	133.509	81.393	322.736	-196.329	546.219	252.779	122.607	1083.974	267.357	-130.823	1083.802	643.219	-157.332	80.746	823.124	-274.123	25.852	697.880	-217.091	94.008	697.136	186.709	96.209	786.802	-246.305	517.516	293.732	197.513	558.653
1703	17.02000	186.243	-13.131	1039.867	828.886	235.995	23.432	786.312	224.466	517.758	909.066	168.869	60.242	909.235	-209.771	59.462	883.491	48.062	1253.268	637.728	133.506	81.464	322.697	-196.501	546.157	253.997	122.596	1084.084	268.501	-130.791	1083.936	643.208	-157.319	80.750	823.103	-274.098	25.814	697.902	-217.079	94.029	697.123	186.684	96.263	786.810	-246.209	517.476	293.868	197.430	558.830
1704	17.03000	187.570	-13.096	1040.110	828.886	236.015	23.450	786.329	224.495	517.866	909.022	168.904	60.292	909.219	-209.776	59.495	884.804	47.755	1252.975	637.722	133.518	81.516	322.639	-196.696	546.142	255.362	122.641	1084.238	269.491	-131.190	1084.487	643.201	-157.342	80.747	823.118	-274.110	25.884	697.870	-217.087	94.053	697.077	186.661	96.346	786.713	-245.154	516.683	293.964	197.285	558.962
1705	17.04000	188.942	-12.933	1040.358	828.855	236.019	23.460	786.303	224.548	517.948	908.958	168.953	60.400	909.181	-209.753	59.541	886.296	47.485	1252.685	637.696	133.586	81.550	322.568	-196.950	546.225	256.892	122.729	1084.336	270.772	-131.222	1084.694	643.193	-157.319	80.728	823.068	-274.099	25.795	697.865	-217.097	94.086	697.021	186.693	96.364	786.832	-245.835	517.577	294.057	197.095	559.106
1706	17.05000	190.485	-12.761	1040.758	828.835	236.038	23.460	786.269	224.642	517.981	908.933	168.990	60.569	909.137	-209.737	59.618	887.887	47.208	1252.329	637.655	133.599	81.549	322.437	-197.131	546.170	258.580	122.857	1084.488	272.135	-131.178	1085.035	643.153	-157.317	80.707	823.081	-274.100	25.948	697.410	-219.293	96.074	696.930	186.670	96.348	786.825	-245.707	517.673	294.159	196.940	559.316
1707	17.06000	192.107	-12.611	1041.192	828.805	236.048	23.455	786.090	225.173	517.744	908.858	169.085	60.737	909.116	-209.741	59.707	889.641	46.949	1251.923	637.603	133.670	81.568	322.264	-197.388	546.213	260.432	123.001	1084.718	273.632	-131.099	1085.354	643.123	-157.318	80.658	823.053	-274.073	25.894	697.359	-219.371	96.153	696.831	186.689	96.378	786.833	-245.391	517.594	294.281	196.782	559.488
1708	17.07000	193.853	-12.400	1041.584	828.788	236.050	23.447	786.018	225.336	517.795	908.780	169.126	60.876	909.086	-209.696	59.816	891.531	46.666	1251.444	637.562	133.669	81.583	322.051	-197.577	546.224	262.433	123.157	1084.934	275.277	-131.024	1085.722	643.060	-157.303	80.613	823.049	-274.112	25.943	697.307	-219.485	96.263	696.769	186.666	96.393	786.901	-244.396	517.035	294.450	196.642	559.645
1709	17.08000	195.715	-12.058	1042.055	828.767	236.078	23.452	785.949	225.521	517.856	908.715	169.155	60.996	909.017	-209.718	59.905	893.571	46.374	1250.849	637.513	133.713	81.589	321.819	-197.730	546.276	264.582	123.359	1085.175	277.039	-130.794	1086.054	643.009	-157.299	80.582	823.016	-274.020	25.871	697.258	-219.496	96.279	696.686	186.643	96.397	786.748	-244.041	516.804	294.612	196.464	559.802
1710	17.09000	197.710	-11.779	1042.547	828.747	236.085	23.465	785.905	225.691	517.888	908.654	169.228	61.112	908.966	-209.705	60.046	895.868	46.110	1250.215	637.499	133.739	81.590	321.680	-197.922	546.341	266.858	123.558	1085.441	278.981	-130.588	1086.547	642.955	-157.293	80.527	823.007	-274.004	25.908	697.169	-219.598	96.391	696.643	186.637	96.415	786.889	-244.737	517.684	294.831	196.383	560.009
1711	17.10000	199.875	-11.468	1043.036	828.722	236.101	23.469	785.857	225.832	517.949	908.597	169.235	61.224	908.911	-209.691	60.158	898.332	45.835	1249.449	637.454	133.720	81.591	321.568	-197.999	546.330	269.293	123.792	1085.687	281.080	-130.293	1086.988	642.884	-157.318	80.459	822.941	-274.045	25.950	697.136	-219.539	96.308	696.556	186.706	96.504	786.873	-244.540	517.653	294.997	196.296	560.192
1712	17.11000	202.030	-11.222	1043.690	828.707	236.123	23.467	785.820	226.005	517.977	908.525	169.308	61.347	908.840	-209.673	60.292	900.993	45.542	1248.570	637.448	133.729	81.599	321.532	-198.130	546.430	271.878	124.020	1085.941	283.351	-129.985	1087.408	642.808	-157.371	80.440	822.968	-274.026	26.025	697.028	-219.621	96.393	696.508	186.663	96.535	786.875	-244.333	517.648	295.179	196.227	560.376
1713	17.12000	204.550	-10.944	1044.269	828.683	236.127	23.473	785.836	226.143	518.042	908.426	169.389	61.429	908.750	-209.682	60.435	903.832	45.254	1247.548	637.403	133.734	81.579	321.529	-198.189	546.466	274.580	124.242	1086.237	285.782	-129.647	1087.972	642.704	-157.403	80.352	822.937	-274.024	25.982	696.969	-219.523	96.340	696.460	186.643	96.550	786.771	-243.235	516.783	295.365	196.111	560.574
1714	17.13000	207.136	-10.594	1044.914	828.655	236.142	23.528	785.895	226.280	518.071	908.371	169.439	61.643	908.659	-209.677	60.563	906.895	44.935	1246.453	637.383	133.781	81.572	321.570	-198.284	546.526	277.440	124.487	1086.443	288.419	-129.324	1088.447	642.641	-157.433	80.329	822.938	-274.008	26.010	696.912	-219.508	96.286	696.400	186.623	96.579	786.866	-243.943	517.616	295.599	195.979	560.715
1715	17.14000	209.888	-10.305	1045.561	828.632	236.183	23.519	785.981	226.409	518.071	908.329	169.489	61.712	908.582	-209.661	60.700	910.166	44.604	1245.197	637.345	133.756	81.550	321.642	-198.311	546.584	280.473	124.687	1086.751	291.213	-128.981	1088.908	642.569	-157.455	80.232	822.889	-274.020	26.002	696.826	-219.555	96.336	696.352	186.602	96.602	786.913	-243.754	517.632	295.876	195.872	560.885
1716	17.15000	212.881	-10.031	1046.240	828.620	236.175	23.531	786.103	226.578	518.049	908.232	169.508	61.825	908.486	-209.694	60.844	913.617	44.310	1243.784	637.311	133.736	81.534	321.769	-198.380	546.704	283.641	124.926	1087.050	294.192	-128.687	1089.417	642.469	-157.510	80.189	822.876	-273.954	26.009	696.780	-219.452	96.206	696.281	186.561	96.602	786.836	-242.606	516.712	296.230	195.774	561.003
1717	17.16000	215.949	-9.753	1046.919	828.581	236.190	23.535	786.259	226.758	518.007	908.152	169.553	61.969	908.391	-209.674	61.011	917.255	43.961	1242.262	637.263	133.738	81.477	321.930	-198.407	546.869	286.986	125.140	1087.344	297.402	-128.294	1089.833	642.397	-157.551	80.117	822.865	-274.041	26.011	696.696	-219.427	96.240	696.231	186.533	96.594	786.896	-242.355	516.682	296.593	195.702	561.144
1718	17.17000	219.161	-9.443	1047.616	828.558	236.196	23.561	786.465	226.934	517.918	908.091	169.605	62.072	908.292	-209.643	61.160	921.023	43.603	1240.509	637.223	133.734	81.459	322.031	-198.420	547.177	290.500	125.393	1087.657	300.715	-128.024	1090.255	642.334	-157.593	80.066	822.858	-274.002	26.134	696.632	-219.347	96.125	696.168	186.486	96.600	786.950	-242.110	516.659	297.080	195.622	561.272
1719	17.18000	222.607	-9.103	1048.398	828.521	236.226	23.552	786.734	227.115	517.859	908.013	169.663	62.198	908.180	-209.647	61.323	925.082	43.267	1238.685	637.184	133.764	81.428	322.169	-198.318	547.481	294.195	125.628	1088.010	304.234	-127.718	1090.732	642.255	-157.637	79.990	822.807	-274.025	26.075	696.511	-219.386	96.150	696.099	186.410	96.578	787.189	-242.665	517.511	297.258	196.881	562.354
1720	17.19000	226.248	-8.802	1049.139	828.497	236.234	23.592	787.016	227.254	517.835	907.935	169.698	62.345	908.088	-209.695	61.504	929.322	42.899	1236.718	637.141	133.738	81.388	322.302	-198.203	547.824	298.104	125.888	1088.350	307.940	-127.393	1091.124	642.172	-157.678	79.905	822.789	-274.017	26.165	696.396	-219.316	96.082	696.026	186.376	96.545	787.330	-242.377	517.550	298.035	196.935	562.396
1721	17.20000	230.014	-8.444	1049.867	828.461	236.269	23.595	787.350	227.367	517.730	907.833	169.772	62.616	907.984	-209.759	61.702	933.683	42.506	1234.556	637.079	133.787	81.338	322.539	-198.129	548.265	302.181	126.165	1088.686	311.827	-127.046	1091.499	642.090	-157.739	79.858	822.744	-274.004	26.113	696.325	-219.221	96.012	695.923	186.360	96.582	787.476	-242.142	517.543	298.711	197.118	562.643
1722	17.21000	234.003	-8.081	1050.585	828.397	236.318	23.667	787.742	227.425	517.658	907.742	169.860	62.811	907.886	-209.812	61.929	938.313	42.100	1232.245	636.989	133.789	81.292	322.817	-198.070	548.659	306.463	126.447	1089.000	315.897	-126.712	1091.867	642.021	-157.764	79.810	822.741	-273.966	26.094	696.225	-219.208	95.989	695.813	186.293	96.552	787.782	-240.867	516.854	299.427	197.319	563.028
1723	17.22000	238.184	-7.780	1051.320	828.340	236.363	23.749	788.152	227.468	517.514	907.631	169.956	63.091	907.792	-209.807	62.127	943.167	41.707	1229.775	636.904	133.767	81.248	323.040	-198.369	549.713	310.939	126.736	1089.375	320.220	-126.367	1092.156	641.927	-157.783	79.726	822.698	-274.030	26.234	696.128	-219.122	95.962	695.701	186.245	96.545	788.004	-241.229	517.407	300.171	197.518	563.344
1724	17.23000	242.610	-7.430	1052.061	828.270	236.436	23.826	788.665	227.489	517.386	907.511	170.056	63.316	907.699	-209.802	62.363	948.236	41.297	1227.187	636.830	133.730	81.140	323.440	-198.392	550.280	315.646	127.016	1089.612	324.841	-126.123	1092.471	641.834	-157.833	79.650	822.683	-273.972	26.256	696.017	-219.070	95.975	695.563	186.234	96.560	788.325	-240.862	517.412	300.946	197.675	563.702
1725	17.24000	247.250	-7.097	1052.841	828.216	236.473	23.870	789.163	227.494	517.209	907.391	170.193	63.575	907.595	-209.778	62.584	953.557	40.880	1224.499	636.725	133.729	81.035	323.919	-198.291	550.830	320.601	127.321	1089.912	329.743	-125.900	1092.665	641.737	-157.859	79.563	822.622	-273.980	26.275	695.925	-219.036	96.028	695.462	186.169	96.563	788.752	-240.261	517.285	301.731	197.828	564.125
1726	17.25000	252.181	-6.786	1053.588	828.145	236.515	24.000	789.729	227.504	517.100	907.245	170.306	63.853	907.468	-209.811	62.850	959.012	40.437	1221.599	636.611	133.759	80.972	324.487	-198.242	551.294	325.798	127.599	1090.190	334.886	-125.655	1092.810	641.620	-157.865	79.523	822.618	-273.984	26.401	695.823	-218.964	96.001	695.342	186.099	96.574	789.197	-239.742	517.244	302.566	197.972	564.548
1727	17.26000	257.313	-6.501	1054.376	828.068	236.551	24.078	790.286	227.452	516.936	907.112	170.351	64.143	907.288	-209.777	63.129	964.743	39.997	1218.623	636.471	133.777	80.890	325.121	-198.203	551.869	331.268	127.909	1090.377	340.300	-125.404	1093.006	641.499	-157.945	79.402	822.584	-273.932	26.431	695.720	-218.946	96.103	695.181	186.038	96.527	789.666	-239.098	517.157	303.440	198.143	564.946
1728	17.27000	262.688	-6.187	1055.148	827.996	236.587	24.276	790.937	227.436	516.776	906.936	170.409	64.572	907.138	-209.795	63.443	970.627	39.569	1215.475	636.348	133.805	80.794	325.695	-198.054	552.433	336.980	128.203	1090.508	345.980	-125.086	1093.007	641.349	-157.925	79.260	822.511	-273.931	26.494	695.583	-218.843	96.040	695.013	185.988	96.509	790.184	-238.514	517.106	304.404	198.338	565.341
1729	17.28000	268.330	-5.887	1055.915	827.897	236.665	24.541	791.574	227.439	516.599	906.718	170.497	65.094	906.974	-209.802	63.806	976.695	39.202	1212.213	636.162	133.840	80.642	326.389	-197.932	553.010	343.002	128.576	1090.602	351.891	-124.796	1093.112	641.179	-157.947	79.149	822.442	-273.972	26.650	695.427	-218.736	95.967	694.776	185.886	96.521	790.711	-236.958	516.137	305.413	198.531	565.788
1730	17.29000	274.222	-5.546	1056.660	827.751	236.657	24.870	792.281	227.433	516.458	906.482	170.581	65.725	906.802	-209.879	64.259	983.019	38.846	1208.896	635.954	133.826	80.452	327.076	-197.779	553.619	349.222	128.907	1090.647	358.040	-124.489	1093.096	641.031	-157.969	78.979	822.354	-274.024	26.722	695.289	-218.674	95.966	694.507	185.817	96.523	791.345	-237.232	516.913	306.539	198.763	566.295
1731	17.30000	280.300	-5.212	1057.430	827.614	236.712	25.407	792.994	227.493	516.231	906.142	170.615	66.531	906.642	-209.885	64.692	989.607	38.539	1205.415	635.685	133.720	80.209	327.904	-197.658	554.309	355.708	129.264	1090.640	364.446	-124.231	1093.176	640.927	-157.960	78.855	822.248	-274.054	26.993	695.109	-218.592	95.997	694.160	185.667	96.479	791.891	-235.683	515.958	307.701	198.968	566.902
1732	17.31000	286.606	-4.809	1058.083	827.427	236.719	26.165	793.765	227.562	516.026	905.743	170.598	67.612	906.461	-209.838	65.307	996.465	38.252	1201.810	635.214	133.682	79.882	328.844	-197.569	554.980	362.411	129.584	1090.721	371.005	-123.874	1093.193	640.778	-157.998	78.727	822.179	-273.962	27.232	694.934	-218.400	95.995	693.712	185.490	96.452	792.660	-235.996	516.707	308.919	199.145	567.546
1733	17.32000	293.100	-4.463	1058.688	827.191	236.782	27.000	794.560	227.688	515.799	905.235	170.651	68.888	906.214	-209.690	66.004	1003.620	37.955	1198.171	634.783	133.599	79.576	329.888	-197.419	555.612	369.381	129.834	1090.739	377.779	-123.561	1093.321	640.554	-158.025	78.542	822.134	-273.917	27.500	694.762	-218.178	95.977	693.165	185.308	96.444	793.351	-235.496	516.720	310.238	199.342	568.253
1734	17.33000	299.816	-4.145	1059.302	826.862	236.848	27.978	795.380	227.776	515.572	904.699	170.696	70.203	905.942	-209.568	66.698	1011.094	37.658	1194.402	634.264	133.521	79.198	331.049	-197.277	556.270	376.630	129.981	1090.735	384.688	-123.095	1093.286	640.297	-157.953	78.356	822.024	-273.783	27.930	694.553	-217.992	96.031	692.510	185.080	96.450	794.060	-234.812	516.474	311.628	199.509	569.048
1735	17.34000	306.834	-3.862	1059.884	826.470	237.024	29.044	796.250	227.785	515.307	904.083	170.866	71.497	905.690	-209.469	67.531	1018.884	37.352	1190.574	633.719	133.380	78.881	332.335	-197.103	557.083	384.069	129.981	1090.847	391.812	-122.680	1093.412	640.015	-157.921	78.120	821.953	-273.726	28.354	694.321	-217.778	96.075	691.812	184.833	96.496	794.818	-233.367	515.505	313.082	199.687	569.848
1736	17.35000	314.080	-3.663	1060.444	826.006	237.309	30.056	797.193	227.750	515.047	903.472	171.123	72.769	905.405	-209.356	68.333	1026.932	37.005	1186.770	633.157	133.124	78.494	333.785	-196.910	557.920	391.750	129.851	1090.918	399.087	-122.182	1093.538	639.792	-157.832	77.861	821.844	-273.629	28.845	694.084	-217.566	96.118	691.140	184.594	96.506	795.678	-232.872	515.194	314.608	199.854	570.686
1737	17.36000	321.581	-3.530	1060.949	825.456	237.663	31.113	798.189	227.585	514.735	902.847	171.536	74.108	905.075	-209.173	69.119	1035.256	36.648	1182.974	632.566	132.932	78.128	335.339	-196.693	558.805	399.348	130.157	1091.311	406.585	-121.689	1093.735	639.520	-157.712	77.687	821.770	-273.603	29.460	693.859	-217.258	96.064	690.421	184.277	96.479	796.555	-232.533	514.995	316.255	200.071	571.623
1738	17.37000	329.218	-3.487	1061.466	824.862	238.092	32.072	799.345	227.294	514.326	902.238	172.179	75.210	904.809	-209.048	69.908	1043.821	36.337	1179.193	632.170	132.638	77.762	337.094	-196.446	559.833	407.326	129.942	1091.307	414.236	-121.251	1094.083	639.297	-157.610	77.412	821.695	-273.569	29.881	693.653	-217.067	96.142	689.785	184.039	96.453	797.481	-232.345	514.699	318.061	200.332	572.643
1739	17.38000	337.075	-3.540	1062.039	824.358	238.496	32.688	800.610	226.815	513.779	901.824	172.779	75.978	904.580	-209.048	70.607	1052.527	35.997	1175.517	631.983	132.292	77.406	339.127	-196.135	560.935	415.435	129.685	1091.332	422.098	-120.716	1094.360	639.100	-157.456	77.118	821.551	-273.545	30.325	693.488	-216.778	96.192	689.409	183.846	96.341	798.511	-233.189	515.154	320.029	200.581	573.771
1740	17.39000	345.087	-3.489	1062.620	824.085	238.757	32.904	802.017	226.270	513.179	901.607	173.225	76.289	904.352	-209.155	71.288	1061.511	35.683	1171.973	631.995	132.164	77.196	341.377	-195.859	562.214	423.662	129.437	1091.382	430.191	-120.305	1094.710	639.035	-157.322	76.858	821.442	-273.522	30.657	693.396	-216.569	96.205	689.290	183.606	96.057	799.502	-232.253	513.829	322.230	200.703	575.038
